129.97,10.63,1.81,11.50,-3.72,-0.27

130.08,10.88,1.88,10.31,-4.19,-0.25

130.08,10.88,1.88,10.31,-4.19,-0.25

130.08,10.88,1.88,10.31,-4.19,-0.25

130.08,10.88,1.88,10.31,-4.19,-0.25

130.08,10.88,1.88,10.31,-4.19,-0.25

130.08,10.88,1.88,10.31,-4.19,-0.25

130.18,10.00,1.44,10.44,-4.63,-0.07

130.18,10.00,1.44,10.44,-4.63,-0.07

130.18,10.00,1.44,10.44,-4.63,-0.07

130.18,10.00,1.44,10.44,-4.63,-0.07

130.18,10.00,1.44,10.44,-4.63,-0.07

130.29,9.19,0.94,11.00,-5.16,-0.11

130.29,9.19,0.94,11.00,-5.16,-0.11

130.29,9.19,0.94,11.00,-5.16,-0.11

130.29,9.19,0.94,11.00,-5.16,-0.11

130.29,9.19,0.94,11.00,-5.16,-0.11

130.29,9.19,0.94,11.00,-5.16,-0.11

130.29,9.19,0.94,11.00,-5.16,-0.11

130.39,9.31,1.00,11.25,-5.39,-0.19

130.39,9.31,1.00,11.25,-5.39,-0.19

130.39,9.31,1.00,11.25,-5.39,-0.19

130.39,9.31,1.00,11.25,-5.39,-0.19

130.39,9.31,1.00,11.25,-5.39,-0.19

130.39,9.31,1.00,11.25,-5.39,-0.19

130.49,9.63,0.81,10.69,-5.62,-0.24

130.49,9.63,0.81,10.69,-5.62,-0.24

